word,lemma,pos,total_count,song_count,songs,avg_per_song,is_stopword,frequency_rank
disease,disease,PROPN,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1211
puget,puget,PROPN,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1212
liars,liar,NOUN,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1213
ash,ash,NOUN,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1214
mom,mom,NOUN,1,1,Sliver,1.0,False,1215
dropped,drop,VERB,1,1,Sliver,1.0,False,1216
grandpa,grandpa,PROPN,1,1,Sliver,1.0,False,1217
joe,joe,PROPN,1,1,Sliver,1.0,False,1218
temptations,temptation,NOUN,1,1,Mr. Moustache,1.0,False,1219
temptation,temptation,NOUN,1,1,Mr. Moustache,1.0,False,1220
false,false,ADJ,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1221
witness,witness,NOUN,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1222
drown,drown,VERB,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1223
patient,patient,NOUN,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1224
display,display,NOUN,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1225
patience,patience,NOUN,1,1,Frances Farmer Will Have Her Revenge on Seattle,1.0,False,1226
